  Iter  Epoch       Start         End   Type   From     To            Opp          Count           Rate             Ne         ESS  Clump
    25     25       33411       42063   Coal      0     -1  4.8902511e+09      143216.03  2.9286028e-05      17072.988      9.0704     -1
    25     25       33411       42063   Coal      1     -1            200   0.0049908168  2.4954084e-05        20036.8           1     -1
    25     26       42063       52954   Coal      0     -1  4.4487077e+09      147211.33  3.3090807e-05      15109.937      11.551     -1
    25     26       42063       52954   Coal      1     -1            200   0.0058226198  2.9113099e-05        17174.4           1     -1
    25     27       52954       66665   Coal      0     -1  3.6762589e+09      139232.99  3.7873554e-05      13201.824      13.261     -1
    25     27       52954       66665   Coal      1     -1            200   0.0069871436  3.4935718e-05          14312           1     -1
    25     28       66665       83927   Coal      0     -1  2.7674055e+09      109476.93  3.9559411e-05      12639.218       17.59     -1
    25     28       66665       83927   Coal      1     -1            200   0.0076781798  3.8390899e-05       13023.92           1     -1
    25     29       83927  1.0566e+05   Coal      0     -1  2.5146602e+09       50731.14  2.0174153e-05      24784.188       18.36     -1
    25     29       83927  1.0566e+05   Coal      1     -1            200   0.0043669648  2.1834824e-05        22899.2           1     -1
    25     30  1.0566e+05  1.3302e+05   Coal      0     -1  2.6772887e+09       46960.15  1.7540189e-05      28505.964      26.238     -1
    25     30  1.0566e+05  1.3302e+05   Coal      1     -1            200   0.0043669648  2.1834824e-05        22899.2           1     -1
    25     31  1.3302e+05       1e+99   Coal      0     -1  7.3527249e+09      119279.47  1.6222485e-05      30821.418      32.968     -1
    25     31  1.3302e+05       1e+99   Coal      1     -1            200   0.0043669648  2.1834824e-05        22899.2           1     -1
    25     -1           0       1e+99  Delay     -1     -1  2.6337056e+09              0              0              0           1     -1
    25     -1           0       1e+99   LogL     -1     -1              1      -39036238      -39036238              0           1     -1
    25      0           0         133   Migr      0      1      552758.86      24.355823  4.4062294e-05              0      1.0211     -1
    25      0           0         133   Migr      1      0      548407.21      42.537815  7.7566112e-05              0      1.0209     -1
    25      1         133      167.44   Migr      0      1       263396.9      20.336914  7.7210148e-05              0      1.0168     -1
